Year,Week,Age,Value
2021,8,30-34,43.0
2021,8,35-39,77.0
2021,8,40-44,111.0
2021,8,45-49,175.0
2021,8,50-54,404.0
2021,8,55-59,655.0
2021,8,60-64,1007.0
2021,8,65-69,1340.0
2021,8,70-74,1609.0
2021,8,75-79,2359.0
2021,8,80-84,3817.0
2021,8,85-89,3564.0
2021,8,90-94,2592.0
2021,8,95+,1088.0
2021,8,Insgesamt,18979.0
2021,9,0-29,154.0
2021,9,30-34,40.0
2021,9,35-39,94.0
2021,9,40-44,128.0
2021,9,45-49,193.0
2021,9,50-54,383.0
2021,9,55-59,728.0
2021,9,60-64,942.0
2021,9,65-69,1313.0
2021,9,70-74,1583.0
2021,9,75-79,2188.0
2021,9,80-84,3804.0
2021,9,85-89,3384.0
2021,9,90-94,2453.0
2021,9,95+,1068.0
2021,9,Insgesamt,18455.0
2021,10,0-29,109.0
2021,10,30-34,66.0
2021,10,35-39,77.0
2021,10,40-44,110.0
2021,10,45-49,179.0
2021,10,50-54,400.0
2021,10,55-59,688.0
2021,10,60-64,1049.0
2021,10,65-69,1324.0
2021,10,70-74,1635.0
2021,10,75-79,2198.0
2021,10,80-84,3655.0
2021,10,85-89,3490.0
2021,10,90-94,2583.0
2021,10,95+,1043.0
2021,10,Insgesamt,18606.0
2021,11,0-29,146.0
2021,11,30-34,53.0
2021,11,35-39,80.0
2021,11,40-44,101.0
2021,11,45-49,204.0
2021,11,50-54,371.0
2021,11,55-59,669.0
2021,11,60-64,926.0
2021,11,65-69,1332.0
2021,11,70-74,1632.0
2021,11,75-79,2148.0
2021,11,80-84,3741.0
2021,11,85-89,3336.0
2021,11,90-94,2539.0
2021,11,95+,1096.0
2021,11,Insgesamt,18374.0
2021,12,0-29,106.0
2021,12,30-34,53.0
2021,12,35-39,66.0
2021,12,40-44,118.0
2021,12,45-49,192.0
2021,12,50-54,396.0
2021,12,55-59,706.0
2021,12,60-64,1019.0
2021,12,65-69,1336.0
2021,12,70-74,1615.0
2021,12,75-79,2260.0
2021,12,80-84,3512.0
2021,12,85-89,3435.0
2021,12,90-94,2584.0
2021,12,95+,1039.0
2021,12,Insgesamt,18437.0
2021,13,0-29,136.0
2021,13,30-34,52.0
2021,13,35-39,80.0
2021,13,40-44,123.0
2021,13,45-49,197.0
2021,13,50-54,415.0
2021,13,55-59,712.0
2021,13,60-64,1017.0
2021,13,65-69,1298.0
2021,13,70-74,1627.0
2021,13,75-79,2292.0
2021,13,80-84,3698.0
2021,13,85-89,3418.0
2021,13,90-94,2451.0
2021,13,95+,1004.0
2021,13,Insgesamt,18520.0
2021,14,0-29,128.0
2021,14,30-34,45.0
2021,14,35-39,84.0
2021,14,40-44,117.0
2021,14,45-49,193.0
2021,14,50-54,424.0
2021,14,55-59,745.0
2021,14,60-64,996.0
2021,14,65-69,1409.0
2021,14,70-74,1697.0
2021,14,75-79,2166.0
2021,14,80-84,3771.0
2021,14,85-89,3473.0
2021,14,90-94,2590.0
2021,14,95+,1035.0
2021,14,Insgesamt,18873.0
2021,15,0-29,140.0
2021,15,30-34,55.0
2021,15,35-39,71.0
2021,15,40-44,110.0
2021,15,45-49,198.0
2021,15,50-54,405.0
2021,15,55-59,817.0
2021,15,60-64,1039.0
2021,15,65-69,1382.0
2021,15,70-74,1773.0
2021,15,75-79,2304.0
2021,15,80-84,3737.0
2021,15,85-89,3462.0
2021,15,90-94,2545.0
2021,15,95+,1060.0
2021,15,Insgesamt,19098.0
2021,16,0-29,154.0
2021,16,30-34,53.0
2021,16,35-39,79.0
2021,16,40-44,129.0
2021,16,45-49,189.0
2021,16,50-54,471.0
2021,16,55-59,758.0
2021,16,60-64,1093.0
2021,16,65-69,1483.0
2021,16,70-74,1750.0
2021,16,75-79,2322.0
2021,16,80-84,3684.0
2021,16,85-89,3495.0
2021,16,90-94,2535.0
2021,16,95+,1087.0
2021,16,Insgesamt,19282.0
2021,17,0-29,116.0
2021,17,30-34,57.0
2021,17,35-39,78.0
2021,17,40-44,132.0
2021,17,45-49,191.0
2021,17,50-54,486.0
2021,17,55-59,776.0
2021,17,60-64,1138.0
2021,17,65-69,1443.0
2021,17,70-74,1742.0
2021,17,75-79,2382.0
2021,17,80-84,3913.0
2021,17,85-89,3490.0
2021,17,90-94,2507.0
2021,17,95+,1104.0
2021,17,Insgesamt,19555.0
2021,18,0-29,148.0
2021,18,30-34,52.0
2021,18,35-39,94.0
2021,18,40-44,153.0
2021,18,45-49,208.0
2021,18,50-54,434.0
2021,18,55-59,782.0
2021,18,60-64,1117.0
2021,18,65-69,1421.0
2021,18,70-74,1788.0
2021,18,75-79,2274.0
2021,18,80-84,3765.0
2021,18,85-89,3563.0
2021,18,90-94,2471.0
2021,18,95+,1059.0
2021,18,Insgesamt,19329.0
2021,19,0-29,131.0
2021,19,30-34,42.0
2021,19,35-39,98.0
2021,19,40-44,124.0
2021,19,45-49,195.0
2021,19,50-54,385.0
2021,19,55-59,696.0
2021,19,60-64,1003.0
2021,19,65-69,1397.0
2021,19,70-74,1729.0
2021,19,75-79,2167.0
2021,19,80-84,3694.0
2021,19,85-89,3364.0
2021,19,90-94,2504.0
2021,19,95+,1050.0
2021,19,Insgesamt,18579.0
2021,20,0-29,150.0
2021,20,30-34,55.0
2021,20,35-39,79.0
2021,20,40-44,117.0
2021,20,45-49,190.0
2021,20,50-54,399.0
2021,20,55-59,742.0
2021,20,60-64,1010.0
2021,20,65-69,1356.0
2021,20,70-74,1703.0
2021,20,75-79,2024.0
2021,20,80-84,3474.0
2021,20,85-89,3238.0
2021,20,90-94,2298.0
2021,20,95+,976.0
2021,20,Insgesamt,17811.0
2021,21,0-29,144.0
2021,21,30-34,49.0
2021,21,35-39,76.0
2021,21,40-44,96.0
2021,21,45-49,178.0
2021,21,50-54,379.0
2021,21,55-59,697.0
2021,21,60-64,983.0
2021,21,65-69,1284.0
2021,21,70-74,1574.0
2021,21,75-79,1973.0
2021,21,80-84,3298.0
2021,21,85-89,3104.0
2021,21,90-94,2364.0
2021,21,95+,994.0
2021,21,Insgesamt,17193.0
2021,22,0-29,157.0
2021,22,30-34,46.0
2021,22,35-39,86.0
2021,22,40-44,115.0
2021,22,45-49,169.0
2021,22,50-54,383.0
2021,22,55-59,735.0
2021,22,60-64,1003.0
2021,22,65-69,1399.0
2021,22,70-74,1563.0
2021,22,75-79,2031.0
2021,22,80-84,3524.0
2021,22,85-89,3380.0
2021,22,90-94,2539.0
2021,22,95+,1061.0
2021,22,Insgesamt,18191.0
2021,23,0-29,149.0
2021,23,30-34,37.0
2021,23,35-39,78.0
2021,23,40-44,118.0
2021,23,45-49,182.0
2021,23,50-54,387.0
2021,23,55-59,744.0
2021,23,60-64,981.0
2021,23,65-69,1261.0
2021,23,70-74,1555.0
2021,23,75-79,2009.0
2021,23,80-84,3480.0
2021,23,85-89,3125.0
2021,23,90-94,2351.0
2021,23,95+,985.0
2021,23,Insgesamt,17442.0
2021,24,0-29,164.0
2021,24,30-34,44.0
2021,24,35-39,82.0
2021,24,40-44,124.0
2021,24,45-49,190.0
2021,24,50-54,413.0
2021,24,55-59,734.0
2021,24,60-64,1067.0
2021,24,65-69,1327.0
2021,24,70-74,1699.0
2021,24,75-79,2160.0
2021,24,80-84,3729.0
2021,24,85-89,3564.0
2021,24,90-94,2611.0
2021,24,95+,1168.0
2021,24,Insgesamt,19076.0
2021,25,0-29,161.0
2021,25,30-34,57.0
2021,25,35-39,83.0
2021,25,40-44,113.0
2021,25,45-49,198.0
2021,25,50-54,347.0
2021,25,55-59,653.0
2021,25,60-64,998.0
2021,25,65-69,1240.0
2021,25,70-74,1464.0
2021,25,75-79,1967.0
2021,25,80-84,3352.0
2021,25,85-89,3174.0
2021,25,90-94,2406.0
2021,25,95+,978.0
2021,25,Insgesamt,17191.0
2021,26,0-29,149.0
2021,26,30-34,47.0
2021,26,35-39,74.0
2021,26,40-44,104.0
2021,26,45-49,164.0
2021,26,50-54,392.0
2021,26,55-59,723.0
2021,26,60-64,970.0
2021,26,65-69,1215.0
2021,26,70-74,1522.0
2021,26,75-79,1862.0
2021,26,80-84,3395.0
2021,26,85-89,3136.0
2021,26,90-94,2256.0
2021,26,95+,1004.0
2021,26,Insgesamt,17013.0
2021,27,0-29,144.0
2021,27,30-34,58.0
2021,27,35-39,54.0
2021,27,40-44,99.0
2021,27,45-49,186.0
2021,27,50-54,364.0
2021,27,55-59,685.0
2021,27,60-64,962.0
2021,27,65-69,1245.0
2021,27,70-74,1576.0
2021,27,75-79,1888.0
2021,27,80-84,3314.0
2021,27,85-89,3105.0
2021,27,90-94,2295.0
2021,27,95+,1019.0
2021,27,Insgesamt,16994.0
2021,28,0-29,138.0
2021,28,30-34,64.0
2021,28,35-39,87.0
2021,28,40-44,125.0
2021,28,45-49,193.0
2021,28,50-54,367.0
2021,28,55-59,704.0
2021,28,60-64,996.0
2021,28,65-69,1348.0
2021,28,70-74,1560.0
2021,28,75-79,2028.0
2021,28,80-84,3362.0
2021,28,85-89,3210.0
2021,28,90-94,2406.0
2021,28,95+,1074.0
2021,28,Insgesamt,17662.0
2021,29,0-29,151.0
2021,29,30-34,49.0
2021,29,35-39,64.0
2021,29,40-44,100.0
2021,29,45-49,201.0
2021,29,50-54,382.0
2021,29,55-59,677.0
2021,29,60-64,987.0
2021,29,65-69,1278.0
2021,29,70-74,1557.0
2021,29,75-79,1937.0
2021,29,80-84,3430.0
2021,29,85-89,3279.0
2021,29,90-94,2445.0
2021,29,95+,1076.0
2021,29,Insgesamt,17613.0
2021,30,0-29,140.0
2021,30,30-34,50.0
2021,30,35-39,63.0
2021,30,40-44,107.0
2021,30,45-49,193.0
2021,30,50-54,347.0
2021,30,55-59,673.0
2021,30,60-64,948.0
2021,30,65-69,1192.0
2021,30,70-74,1577.0
2021,30,75-79,1985.0
2021,30,80-84,3473.0
2021,30,85-89,3169.0
2021,30,90-94,2265.0
2021,30,95+,1029.0
2021,30,Insgesamt,17211.0
2021,31,0-29,147.0
2021,31,30-34,46.0
2021,31,35-39,82.0
2021,31,40-44,91.0
2021,31,45-49,167.0
2021,31,50-54,394.0
2021,31,55-59,695.0
2021,31,60-64,943.0
2021,31,65-69,1239.0
2021,31,70-74,1509.0
2021,31,75-79,1889.0
2021,31,80-84,3241.0
2021,31,85-89,3252.0
2021,31,90-94,2299.0
2021,31,95+,1027.0
2021,31,Insgesamt,17021.0
2021,32,0-29,137.0
2021,32,30-34,58.0
2021,32,35-39,89.0
2021,32,40-44,111.0
2021,32,45-49,168.0
2021,32,50-54,377.0
2021,32,55-59,684.0
2021,32,60-64,926.0
2021,32,65-69,1221.0
2021,32,70-74,1572.0
2021,32,75-79,1948.0
2021,32,80-84,3325.0
2021,32,85-89,3258.0
2021,32,90-94,2555.0
2021,32,95+,1131.0
2021,32,Insgesamt,17560.0
2021,33,0-29,135.0
2021,33,30-34,63.0
2021,33,35-39,79.0
2021,33,40-44,126.0
2021,33,45-49,193.0
2021,33,50-54,367.0
2021,33,55-59,672.0
2021,33,60-64,920.0
2021,33,65-69,1274.0
2021,33,70-74,1505.0
2021,33,75-79,1982.0
2021,33,80-84,3396.0
2021,33,85-89,3303.0
2021,33,90-94,2413.0
2021,33,95+,1073.0
2021,33,Insgesamt,17501.0
2021,34,0-29,144.0
2021,34,30-34,36.0
2021,34,35-39,69.0
2021,34,40-44,105.0
2021,34,45-49,161.0
2021,34,50-54,360.0
2021,34,55-59,673.0
2021,34,60-64,999.0
2021,34,65-69,1184.0
2021,34,70-74,1531.0
2021,34,75-79,1922.0
2021,34,80-84,3404.0
2021,34,85-89,3235.0
2021,34,90-94,2324.0
2021,34,95+,1004.0
2021,34,Insgesamt,17151.0
2021,35,0-29,136.0
2021,35,30-34,56.0
2021,35,35-39,89.0
2021,35,40-44,105.0
2021,35,45-49,185.0
2021,35,50-54,381.0
2021,35,55-59,674.0
2021,35,60-64,1011.0
2021,35,65-69,1213.0
2021,35,70-74,1498.0
2021,35,75-79,1939.0
2021,35,80-84,3395.0
2021,35,85-89,3234.0
2021,35,90-94,2379.0
2021,35,95+,1046.0
2021,35,Insgesamt,17341.0
2021,36,0-29,158.0
2021,36,30-34,61.0
2021,36,35-39,80.0
2021,36,40-44,109.0
2021,36,45-49,201.0
2021,36,50-54,379.0
2021,36,55-59,701.0
2021,36,60-64,982.0
2021,36,65-69,1348.0
2021,36,70-74,1665.0
2021,36,75-79,2074.0
2021,36,80-84,3741.0
2021,36,85-89,3548.0
2021,36,90-94,2670.0
2021,36,95+,1162.0
2021,36,Insgesamt,18879.0
2021,37,0-29,147.0
2021,37,30-34,58.0
2021,37,35-39,100.0
2021,37,40-44,109.0
2021,37,45-49,177.0
2021,37,50-54,388.0
2021,37,55-59,642.0
2021,37,60-64,969.0
2021,37,65-69,1239.0
2021,37,70-74,1570.0
2021,37,75-79,2005.0
2021,37,80-84,3583.0
2021,37,85-89,3464.0
2021,37,90-94,2516.0
2021,37,95+,1090.0
2021,37,Insgesamt,18057.0
2021,38,0-29,152.0
2021,38,30-34,51.0
2021,38,35-39,81.0
2021,38,40-44,132.0
2021,38,45-49,179.0
2021,38,50-54,396.0
2021,38,55-59,699.0
2021,38,60-64,1026.0
2021,38,65-69,1313.0
2021,38,70-74,1614.0
2021,38,75-79,1980.0
2021,38,80-84,3538.0
2021,38,85-89,3392.0
2021,38,90-94,2509.0
2021,38,95+,1095.0
2021,38,Insgesamt,18157.0
2021,39,0-29,143.0
2021,39,30-34,44.0
2021,39,35-39,87.0
2021,39,40-44,114.0
2021,39,45-49,162.0
2021,39,50-54,360.0
2021,39,55-59,687.0
2021,39,60-64,978.0
2021,39,65-69,1299.0
2021,39,70-74,1672.0
2021,39,75-79,1968.0
2021,39,80-84,3576.0
2021,39,85-89,3482.0
2021,39,90-94,2499.0
2021,39,95+,1058.0
2021,39,Insgesamt,18129.0
2021,40,0-29,143.0
2021,40,30-34,50.0
2021,40,35-39,84.0
2021,40,40-44,92.0
2021,40,45-49,183.0
2021,40,50-54,407.0
2021,40,55-59,724.0
2021,40,60-64,1017.0
2021,40,65-69,1307.0
2021,40,70-74,1578.0
2021,40,75-79,1895.0
2021,40,80-84,3677.0
2021,40,85-89,3423.0
2021,40,90-94,2599.0
2021,40,95+,1030.0
2021,40,Insgesamt,18209.0
2021,41,0-29,124.0
2021,41,30-34,55.0
2021,41,35-39,76.0
2021,41,40-44,124.0
2021,41,45-49,188.0
2021,41,50-54,408.0
2021,41,55-59,732.0
2021,41,60-64,1055.0
2021,41,65-69,1301.0
2021,41,70-74,1658.0
2021,41,75-79,2046.0
2021,41,80-84,3743.0
2021,41,85-89,3631.0
2021,41,90-94,2686.0
2021,41,95+,1122.0
2021,41,Insgesamt,18949.0
2021,42,0-29,156.0
2021,42,30-34,62.0
2021,42,35-39,96.0
2021,42,40-44,126.0
2021,42,45-49,164.0
2021,42,50-54,379.0
2021,42,55-59,735.0
2021,42,60-64,1064.0
2021,42,65-69,1386.0
2021,42,70-74,1742.0
2021,42,75-79,2122.0
2021,42,80-84,3916.0
2021,42,85-89,3821.0
2021,42,90-94,2763.0
2021,42,95+,1229.0
2021,42,Insgesamt,19761.0
2021,43,0-29,163.0
2021,43,30-34,53.0
2021,43,35-39,79.0
2021,43,40-44,110.0
2021,43,45-49,202.0
2021,43,50-54,377.0
2021,43,55-59,765.0
2021,43,60-64,1015.0
2021,43,65-69,1375.0
2021,43,70-74,1799.0
2021,43,75-79,2177.0
2021,43,80-84,4157.0
2021,43,85-89,3890.0
2021,43,90-94,2942.0
2021,43,95+,1283.0
2021,43,Insgesamt,20387.0
2021,44,0-29,131.0
2021,44,30-34,55.0
2021,44,35-39,50.0
2021,44,40-44,94.0
2021,44,45-49,186.0
2021,44,50-54,400.0
2021,44,55-59,711.0
2021,44,60-64,1060.0
2021,44,65-69,1414.0
2021,44,70-74,1716.0
2021,44,75-79,2223.0
2021,44,80-84,4090.0
2021,44,85-89,4021.0
2021,44,90-94,2942.0
2021,44,95+,1333.0
2021,44,Insgesamt,20426.0
2021,45,0-29,132.0
2021,45,30-34,47.0
2021,45,35-39,73.0
2021,45,40-44,144.0
2021,45,45-49,214.0
2021,45,50-54,380.0
2021,45,55-59,760.0
2021,45,60-64,1060.0
2021,45,65-69,1467.0
2021,45,70-74,1743.0
2021,45,75-79,2287.0
2021,45,80-84,4223.0
2021,45,85-89,4227.0
2021,45,90-94,2991.0
2021,45,95+,1323.0
2021,45,Insgesamt,21071.0
2021,46,0-29,166.0
2021,46,30-34,46.0
2021,46,35-39,77.0
2021,46,40-44,137.0
2021,46,45-49,193.0
2021,46,50-54,443.0
2021,46,55-59,767.0
2021,46,60-64,1178.0
2021,46,65-69,1502.0
2021,46,70-74,1924.0
2021,46,75-79,2398.0
2021,46,80-84,4501.0
2021,46,85-89,4375.0
2021,46,90-94,3263.0
2021,46,95+,1374.0
2021,46,Insgesamt,22344.0
2021,47,0-29,146.0
2021,47,30-34,49.0
2021,47,35-39,91.0
2021,47,40-44,153.0
2021,47,45-49,206.0
2021,47,50-54,465.0
2021,47,55-59,784.0
2021,47,60-64,1233.0
2021,47,65-69,1527.0
2021,47,70-74,2070.0
2021,47,75-79,2529.0
2021,47,80-84,4723.0
2021,47,85-89,4651.0
2021,47,90-94,3224.0
2021,47,95+,1422.0
2021,47,Insgesamt,23273.0
2021,48,0-29,155.0
2021,48,30-34,60.0
2021,48,35-39,77.0
2021,48,40-44,161.0
2021,48,45-49,200.0
2021,48,50-54,444.0
2021,48,55-59,884.0
2021,48,60-64,1256.0
2021,48,65-69,1665.0
2021,48,70-74,2138.0
2021,48,75-79,2570.0
2021,48,80-84,4928.0
2021,48,85-89,4763.0
2021,48,90-94,3400.0
2021,48,95+,1484.0
2021,48,Insgesamt,24185.0
2021,49,0-29,130.0
2021,49,30-34,53.0
2021,49,35-39,93.0
2021,49,40-44,147.0
2021,49,45-49,207.0
2021,49,50-54,446.0
2021,49,55-59,849.0
2021,49,60-64,1278.0
2021,49,65-69,1633.0
2021,49,70-74,2067.0
2021,49,75-79,2568.0
2021,49,80-84,4820.0
2021,49,85-89,4848.0
2021,49,90-94,3402.0
2021,49,95+,1491.0
2021,49,Insgesamt,24032.0
2021,50,0-29,141.0
2021,50,30-34,53.0
2021,50,35-39,94.0
2021,50,40-44,127.0
2021,50,45-49,213.0
2021,50,50-54,444.0
2021,50,55-59,803.0
2021,50,60-64,1196.0
2021,50,65-69,1651.0
2021,50,70-74,1989.0
2021,50,75-79,2571.0
2021,50,80-84,4600.0
2021,50,85-89,4593.0
2021,50,90-94,3151.0
2021,50,95+,1383.0
2021,50,Insgesamt,23009.0
2021,51,0-29,146.0
2021,51,30-34,47.0
2021,51,35-39,97.0
2021,51,40-44,126.0
2021,51,45-49,193.0
2021,51,50-54,440.0
2021,51,55-59,776.0
2021,51,60-64,1194.0
2021,51,65-69,1585.0
2021,51,70-74,1991.0
2021,51,75-79,2370.0
2021,51,80-84,4582.0
2021,51,85-89,4390.0
2021,51,90-94,3158.0
2021,51,95+,1384.0
2021,51,Insgesamt,22479.0
2021,52,0-29,131.0
2021,52,30-34,50.0
2021,52,35-39,86.0
2021,52,40-44,120.0
2021,52,45-49,205.0
2021,52,50-54,440.0
2021,52,55-59,770.0
2021,52,60-64,1177.0
2021,52,65-69,1533.0
2021,52,70-74,1986.0
2021,52,75-79,2400.0
2021,52,80-84,4404.0
2021,52,85-89,4354.0
2021,52,90-94,3105.0
2021,52,95+,1413.0
2021,52,Insgesamt,22174.0
2022,1,0-29,128.0
2022,1,30-34,50.0
2022,1,35-39,90.0
2022,1,40-44,132.0
2022,1,45-49,173.0
2022,1,50-54,433.0
2022,1,55-59,765.0
2022,1,60-64,1188.0
2022,1,65-69,1449.0
2022,1,70-74,1778.0
2022,1,75-79,2249.0
2022,1,80-84,4161.0
2022,1,85-89,4105.0
2022,1,90-94,2864.0
2022,1,95+,1305.0
2022,1,Insgesamt,20870.0
2022,2,0-29,148.0
2022,2,30-34,51.0
2022,2,35-39,72.0
2022,2,40-44,114.0
2022,2,45-49,211.0
2022,2,50-54,394.0
2022,2,55-59,721.0
2022,2,60-64,1075.0
2022,2,65-69,1393.0
2022,2,70-74,1792.0
2022,2,75-79,2145.0
2022,2,80-84,4000.0
2022,2,85-89,3834.0
2022,2,90-94,2749.0
2022,2,95+,1222.0
2022,2,Insgesamt,19921.0
2022,3,0-29,141.0
2022,3,30-34,62.0
2022,3,35-39,82.0
2022,3,40-44,107.0
2022,3,45-49,171.0
2022,3,50-54,401.0
2022,3,55-59,714.0
2022,3,60-64,1090.0
2022,3,65-69,1325.0
2022,3,70-74,1741.0
2022,3,75-79,2182.0
2022,3,80-84,3893.0
2022,3,85-89,3872.0
2022,3,90-94,2838.0
2022,3,95+,1226.0
2022,3,Insgesamt,19845.0
2022,4,0-29,141.0
2022,4,30-34,46.0
2022,4,35-39,67.0
2022,4,40-44,123.0
2022,4,45-49,164.0
2022,4,50-54,383.0
2022,4,55-59,707.0
2022,4,60-64,1175.0
2022,4,65-69,1462.0
2022,4,70-74,1774.0
2022,4,75-79,2264.0
2022,4,80-84,3934.0
2022,4,85-89,3981.0
2022,4,90-94,2769.0
2022,4,95+,1234.0
2022,4,Insgesamt,20224.0
2022,5,0-29,127.0
2022,5,30-34,43.0
2022,5,35-39,83.0
2022,5,40-44,130.0
2022,5,45-49,174.0
2022,5,50-54,377.0
2022,5,55-59,740.0
2022,5,60-64,1082.0
2022,5,65-69,1413.0
2022,5,70-74,1732.0
2022,5,75-79,2227.0
2022,5,80-84,4175.0
2022,5,85-89,4067.0
2022,5,90-94,2961.0
2022,5,95+,1367.0
2022,5,Insgesamt,20698.0
2022,6,0-29,155.0
2022,6,30-34,46.0
2022,6,35-39,91.0
2022,6,40-44,114.0
2022,6,45-49,177.0
2022,6,50-54,385.0
2022,6,55-59,743.0
2022,6,60-64,1115.0
2022,6,65-69,1373.0
2022,6,70-74,1808.0
2022,6,75-79,2201.0
2022,6,80-84,4018.0
2022,6,85-89,3974.0
2022,6,90-94,2939.0
2022,6,95+,1356.0
2022,6,Insgesamt,20495.0
2022,7,0-29,146.0
2022,7,30-34,53.0
2022,7,35-39,78.0
2022,7,40-44,133.0
2022,7,45-49,169.0
2022,7,50-54,376.0
2022,7,55-59,741.0
2022,7,60-64,1032.0
2022,7,65-69,1425.0
2022,7,70-74,1843.0
2022,7,75-79,2180.0
2022,7,80-84,4238.0
2022,7,85-89,4224.0
2022,7,90-94,3150.0
2022,7,95+,1377.0
2022,7,Insgesamt,21165.0
2022,8,0-29,124.0
2022,8,30-34,48.0
2022,8,35-39,89.0
2022,8,40-44,141.0
2022,8,45-49,184.0
2022,8,50-54,396.0
2022,8,55-59,726.0
2022,8,60-64,1004.0
2022,8,65-69,1398.0
2022,8,70-74,1697.0
2022,8,75-79,2143.0
2022,8,80-84,4140.0
2022,8,85-89,4009.0
2022,8,90-94,2898.0
2022,8,95+,1378.0
2022,8,Insgesamt,20375.0
2022,9,0-29,139.0
2022,9,30-34,62.0
2022,9,35-39,89.0
2022,9,40-44,119.0
2022,9,45-49,170.0
2022,9,50-54,341.0
2022,9,55-59,713.0
2022,9,60-64,1051.0
2022,9,65-69,1427.0
2022,9,70-74,1750.0
2022,9,75-79,2208.0
2022,9,80-84,4005.0
2022,9,85-89,4225.0
2022,9,90-94,3107.0
2022,9,95+,1405.0
2022,9,Insgesamt,20811.0
2022,10,0-29,141.0
2022,10,30-34,47.0
2022,10,35-39,69.0
2022,10,40-44,120.0
2022,10,45-49,201.0
2022,10,50-54,401.0
2022,10,55-59,690.0
2022,10,60-64,1030.0
2022,10,65-69,1412.0
2022,10,70-74,1801.0
2022,10,75-79,2261.0
2022,10,80-84,4317.0
2022,10,85-89,4187.0
2022,10,90-94,3183.0
2022,10,95+,1391.0
2022,10,Insgesamt,21251.0
2022,11,0-29,136.0
2022,11,30-34,51.0
2022,11,35-39,67.0
2022,11,40-44,125.0
2022,11,45-49,182.0
2022,11,50-54,388.0
2022,11,55-59,683.0
2022,11,60-64,1037.0
2022,11,65-69,1411.0
2022,11,70-74,1823.0
2022,11,75-79,2249.0
2022,11,80-84,4318.0
2022,11,85-89,4301.0
2022,11,90-94,3195.0
2022,11,95+,1391.0
2022,11,Insgesamt,21357.0
2022,12,0-29,142.0
2022,12,30-34,54.0
2022,12,35-39,87.0
2022,12,40-44,108.0
2022,12,45-49,191.0
2022,12,50-54,390.0
2022,12,55-59,687.0
2022,12,60-64,1073.0
2022,12,65-69,1411.0
2022,12,70-74,1897.0
2022,12,75-79,2210.0
2022,12,80-84,4174.0
2022,12,85-89,4248.0
2022,12,90-94,3146.0
2022,12,95+,1418.0
2022,12,Insgesamt,21236.0
2022,13,0-29,139.0
2022,13,30-34,51.0
2022,13,35-39,76.0
2022,13,40-44,103.0
2022,13,45-49,192.0
2022,13,50-54,394.0
2022,13,55-59,711.0
2022,13,60-64,1070.0
2022,13,65-69,1415.0
2022,13,70-74,1806.0
2022,13,75-79,2180.0
2022,13,80-84,4162.0
2022,13,85-89,4235.0
2022,13,90-94,3026.0
2022,13,95+,1323.0
2022,13,Insgesamt,20883.0
2022,14,0-29,136.0
2022,14,30-34,61.0
2022,14,35-39,82.0
2022,14,40-44,122.0
2022,14,45-49,191.0
2022,14,50-54,400.0
2022,14,55-59,756.0
2022,14,60-64,1074.0
2022,14,65-69,1401.0
2022,14,70-74,1786.0
2022,14,75-79,2210.0
2022,14,80-84,4116.0
2022,14,85-89,4164.0
2022,14,90-94,3053.0
2022,14,95+,1401.0
2022,14,Insgesamt,20953.0
2022,15,0-29,149.0
2022,15,30-34,51.0
2022,15,35-39,87.0
2022,15,40-44,121.0
2022,15,45-49,188.0
2022,15,50-54,384.0
2022,15,55-59,723.0
2022,15,60-64,1028.0
2022,15,65-69,1350.0
2022,15,70-74,1836.0
2022,15,75-79,2116.0
2022,15,80-84,3949.0
2022,15,85-89,4017.0
2022,15,90-94,2947.0
2022,15,95+,1307.0
2022,15,Insgesamt,20253.0
2022,16,0-29,100.0
2022,16,30-34,63.0
2022,16,35-39,85.0
2022,16,40-44,129.0
2022,16,45-49,169.0
2022,16,50-54,370.0
2022,16,55-59,674.0
2022,16,60-64,1050.0
2022,16,65-69,1366.0
2022,16,70-74,1702.0
2022,16,75-79,2045.0
2022,16,80-84,3944.0
2022,16,85-89,3764.0
2022,16,90-94,2814.0
2022,16,95+,1304.0
2022,16,Insgesamt,19579.0
2022,17,0-29,124.0
2022,17,30-34,53.0
2022,17,35-39,76.0
2022,17,40-44,125.0
2022,17,45-49,162.0
2022,17,50-54,364.0
2022,17,55-59,692.0
2022,17,60-64,1022.0
2022,17,65-69,1371.0
2022,17,70-74,1729.0
2022,17,75-79,2041.0
2022,17,80-84,3716.0
2022,17,85-89,3871.0
2022,17,90-94,2763.0
2022,17,95+,1252.0
2022,17,Insgesamt,19361.0
2022,18,0-29,146.0
2022,18,30-34,49.0
2022,18,35-39,81.0
2022,18,40-44,122.0
2022,18,45-49,176.0
2022,18,50-54,351.0
2022,18,55-59,672.0
2022,18,60-64,1025.0
2022,18,65-69,1393.0
2022,18,70-74,1770.0
2022,18,75-79,2079.0
2022,18,80-84,3653.0
2022,18,85-89,3847.0
2022,18,90-94,2667.0
2022,18,95+,1194.0
2022,18,Insgesamt,19225.0
2022,19,0-29,145.0
2022,19,30-34,40.0
2022,19,35-39,89.0
2022,19,40-44,135.0
2022,19,45-49,165.0
2022,19,50-54,394.0
2022,19,55-59,746.0
2022,19,60-64,1082.0
2022,19,65-69,1327.0
2022,19,70-74,1718.0
2022,19,75-79,2027.0
2022,19,80-84,3731.0
2022,19,85-89,3713.0
2022,19,90-94,2719.0
2022,19,95+,1234.0
2022,19,Insgesamt,19265.0
